# ============================================================
# station-stats.csv  駅別統計データ（正規データソース）
#
# ■ 運用ルール
#   - このファイルが唯一の正規データ。stationStats.ts は自動生成物。
#   - 空欄 = 未入力。null や 0 を入れない。
#   - データを追加したら git commit してバックアップ。
#   - 収集日は stationStats.ts 側の PARAM_DATA_SOURCES に記録する。
#
# ■ 優先度の目安（上から埋めると効果が高い）
#   高: daily_passengers, avg_rent_1k, avg_rent_1ldk, crime_index, safety_score
#   中: population_density, restaurant_count, supermarket_count, park_area_m2
#   低: morning_congestion, noise_score, green_ratio_pct, coworking_count
#
# ============================================================
# 列定義・収集方法
# ------------------------------------------------------------
#
# [自動生成列 ─ 手動編集不要]
# station_name       : 駅名（routes.ts と一致させること）
# lat / lng          : 緯度・経度（routes.ts から generate-station-stats.ts で生成）
# line_count         : 乗り入れ路線数（同上）
#
# [住居・生活コスト]
# avg_rent_1k        : 1K 平均家賃（万円/月）
#   収集方法          : SUUMO https://suumo.jp/chintai/tokyo/ek_[駅名]/ で「1K」絞り込み
#                       → 掲載物件の賃料一覧から中央値（上下10%除外して目算）
#   精度              : ±1万円程度の概算
#
# avg_rent_1ldk      : 1LDK 平均家賃（万円/月）
#   収集方法          : 同上、「1LDK」絞り込み
#
# population_density : 人口密度（人/km²）
#   収集方法          : 政府統計 e-Stat 国勢調査（令和2年）→ 町丁別人口 / 面積
#                       https://www.e-stat.go.jp/
#   備考              : 駅の行政区画の町丁を合算して駅圏（概ね半径1km）を推計
#
# [交通]
# daily_passengers   : 一日乗降客数（人/日）
#   収集方法          : 各社公表の「駅別乗降人員」を合算
#                       JR東日本  https://www.jreast.co.jp/passenger/
#                       東京メトロ https://www.tokyometro.jp/corporate/enterprise/passenger_rail/transport/
#                       各私鉄    各社 IR・統計ページ
#   備考              : 複数社乗り入れ駅は合算、単位は人/日（千人単位で概算可）
#
# morning_congestion : 朝ラッシュ混雑度（0〜100、高いほど混む）
#   収集方法          : 国土交通省「都市鉄道の混雑率」報告書の混雑率（%）を
#                       100超えの場合は100にクリップ、100未満はそのまま整数値で記録
#                       https://www.mlit.go.jp/toshi/city_transport/toshi_city_transport_tk_000007.html
#
# [飲食・娯楽 ─ 駅出口から半径500m以内の店舗数]
# izakaya_count      : 居酒屋数
# restaurant_count   : 飲食店数（全ジャンル合計）
# cafe_count         : カフェ・喫茶店数
# convenience_store_count : コンビニ数
# ramen_count        : ラーメン専門店数
#   収集方法（上記5列共通）:
#                       Google マップで「駅名 居酒屋（or 飲食店 etc.）」検索
#                       → 地図上の件数を目視でカウント（概数で可）
#                       または Overpass API で OSM データから集計
#                       https://overpass-turbo.eu/
#
# [生活利便性 ─ 半径500m以内]
# supermarket_count  : スーパー数
# hospital_count     : 病院・クリニック数
# bookstore_count    : 書店数
#   収集方法（上記3列共通）: Google マップ or Overpass API（飲食と同様）
#
# [治安]
# crime_index        : 犯罪認知件数（件/年）
#   収集方法          : 警視庁「区市町村の町丁別、罪種別及び手口別認知件数」
#                       https://www.keishicho.metro.tokyo.lg.jp/about_mpd/toukei_sishou/toukei/hanzaitoukei.html
#                       → 駅周辺の町丁を特定して合算
#
# safety_score       : 治安スコア（0〜100、高いほど安全）
#   収集方法          : crime_index を人口で除した犯罪率を 0〜100 に正規化
#                       safety_score = 100 - round((crime_index / population_density) * 正規化係数)
#                       ※ crime_index と population_density が揃ったら算出可能
#
# [環境]
# park_area_m2       : 周辺公園面積合計（m²、半径500m以内）
#   収集方法          : 国土数値情報「都市公園データ」
#                       https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P13.html
#                       → GIS ツール（QGIS 等）で半径500mバッファと重ねて面積合算
#                       または Overpass API: [leisure=park] で検索
#
# noise_score        : 静かさスコア（0〜100、高いほど静か）
#   収集方法          : 推計値。乗降客数・幹線道路密度・飲食店密度から算出
#                       high_noise = (daily_passengers/350000)*40 + (restaurant_count/800)*30 + ...
#                       ※ 直接測定データは環境省の騒音マップ https://www.env.go.jp/air/seikatsu/road_traffic_noise/index.html
#
# green_ratio_pct    : 緑地率（%）
#   収集方法          : 国土数値情報「土地利用細分メッシュ」から農地・森林・公園の割合を算出
#                       または Google Earth Engine で NDVI を用いた植生率推計
#
# [仕事]
# office_count       : オフィスビル棟数（半径500m以内）
# coworking_count    : コワーキングスペース数（半径500m以内）
#   収集方法          : Google マップ or Overpass API（飲食と同様）
#                       コワーキングは「コワーキング 駅名」で検索
#
# ============================================================

station_name,lat,lng,line_count,avg_rent_1k,avg_rent_1ldk,population_density,daily_passengers,morning_congestion,izakaya_count,restaurant_count,cafe_count,convenience_store_count,ramen_count,supermarket_count,hospital_count,bookstore_count,crime_index,safety_score,park_area_m2,noise_score,green_ratio_pct,office_count,coworking_count
五位堂,34.534806,135.718066,1,,,,,,,,,,,,,,,,,,,,
築山,34.526191,135.733080,1,,,,,,,,,,,,,,,,,,,,
大和高田,34.519800,135.742425,1,,,,,,,,,,,,,,,,,,,,
松塚,34.520578,135.761546,1,,,,,,,,,,,,,,,,,,,,
真菅,34.519587,135.772944,1,,,,,,,,,,,,,,,,,,,,
大和八木,34.513232,135.791537,4,,,,,,,,,,,,,,,,,,,,
耳成,34.512399,135.814748,2,,,,,,,,,,,,,,,,,,,,
大福,34.512883,135.829905,1,,,,,,,,,,,,,,,,,,,,
桜井,34.509640,135.851830,3,,,,,,,,,,,,,,,,,,,,
大和朝倉,34.516106,135.869079,1,,,,,,,,,,,,,,,,,,,,
長谷寺,34.526703,135.906086,1,,,,,,,,,,,,,,,,,,,,
榛原,34.523290,135.960570,1,,,,,,,,,,,,,,,,,,,,
室生口大野,34.566153,136.015350,1,,,,,,,,,,,,,,,,,,,,
三本松,34.578705,136.036314,2,,,,,,,,,,,,,,,,,,,,
赤目口,34.599922,136.074429,1,,,,,,,,,,,,,,,,,,,,
名張,34.627470,136.109510,1,,,,,,,,,,,,,,,,,,,,
桔梗が丘,34.641292,136.112678,1,,,,,,,,,,,,,,,,,,,,
美旗,34.663423,136.133344,1,,,,,,,,,,,,,,,,,,,,
伊賀神戸,34.673698,136.152555,2,,,,,,,,,,,,,,,,,,,,
青山町,34.673063,136.177761,1,,,,,,,,,,,,,,,,,,,,
伊賀上津,34.682678,136.204757,1,,,,,,,,,,,,,,,,,,,,
西青山,34.676466,136.238027,1,,,,,,,,,,,,,,,,,,,,
東青山,34.675616,136.321795,1,,,,,,,,,,,,,,,,,,,,
伊勢中川,34.635291,136.478100,3,,,,,,,,,,,,,,,,,,,,
大阪難波,34.665780,135.499940,3,,,,,,,,,,,,,,,,,,,,
近鉄日本橋,34.669660,135.506310,2,,,,,,,,,,,,,,,,,,,,
石切,34.685228,135.655444,3,,,,,,,,,,,,,,,,,,,,
額田,34.668040,135.637530,4,,,,,,,,,,,,,,,,,,,,
枚岡,34.663240,135.650160,3,,,,,,,,,,,,,,,,,,,,
瓢箪山,34.662061,135.639022,4,,,,,,,,,,,,,,,,,,,,
河内小阪,34.670610,135.574400,2,,,,,,,,,,,,,,,,,,,,
八戸ノ里,34.677930,135.578840,2,,,,,,,,,,,,,,,,,,,,
若江岩田,34.681370,135.602890,2,,,,,,,,,,,,,,,,,,,,
河内花園,34.682700,135.621190,3,,,,,,,,,,,,,,,,,,,,
東花園,34.662521,135.626465,3,,,,,,,,,,,,,,,,,,,,
生駒,34.686710,135.691410,3,,,,,,,,,,,,,,,,,,,,
あやめ池,34.693730,135.778810,1,,,,,,,,,,,,,,,,,,,,
大和西大寺,34.694880,135.784990,4,,,,,,,,,,,,,,,,,,,,
新大宮,34.685480,135.812870,2,,,,,,,,,,,,,,,,,,,,
近鉄奈良,34.683290,135.830670,2,,,,,,,,,,,,,,,,,,,,
野江,34.709880,135.535480,2,,,,,,,,,,,,,,,,,,,,
関目,34.720580,135.537890,1,,,,,,,,,,,,,,,,,,,,
森小路,34.727530,135.537560,1,,,,,,,,,,,,,,,,,,,,
千林,34.734950,135.535230,1,,,,,,,,,,,,,,,,,,,,
滝井,34.727606,135.557271,1,,,,,,,,,,,,,,,,,,,,
土居,34.730714,135.559922,1,,,,,,,,,,,,,,,,,,,,
守口市,34.735304,135.565198,1,,,,,,,,,,,,,,,,,,,,
西三荘,34.737338,135.575658,1,,,,,,,,,,,,,,,,,,,,
門真市,34.738056,135.582909,2,,,,,,,,,,,,,,,,,,,,
古川橋,34.740073,135.591662,1,,,,,,,,,,,,,,,,,,,,
萱島,34.760530,135.617620,1,,,,,,,,,,,,,,,,,,,,
寝屋川市,34.760880,135.630640,1,,,,,,,,,,,,,,,,,,,,
香里園,34.772860,135.636690,1,,,,,,,,,,,,,,,,,,,,
光善寺,34.787360,135.640050,1,,,,,,,,,,,,,,,,,,,,
枚方公園,34.795950,135.651680,1,,,,,,,,,,,,,,,,,,,,
枚方市,34.813520,135.650430,2,,,,,,,,,,,,,,,,,,,,
御殿山,34.829165,135.653952,1,,,,,,,,,,,,,,,,,,,,
牧野,34.836010,135.684660,1,,,,,,,,,,,,,,,,,,,,
樟葉,34.861950,135.675364,1,,,,,,,,,,,,,,,,,,,,
八幡市,34.882570,135.710310,1,,,,,,,,,,,,,,,,,,,,
淀,34.918750,135.731730,1,,,,,,,,,,,,,,,,,,,,
中書島,34.926723,135.760166,2,,,,,,,,,,,,,,,,,,,,
伏見桃山,34.944430,135.761550,1,,,,,,,,,,,,,,,,,,,,
近鉄丹波橋,34.954760,135.766600,2,,,,,,,,,,,,,,,,,,,,
丹波橋,34.954050,135.767800,1,,,,,,,,,,,,,,,,,,,,
墨染,34.957030,135.778080,1,,,,,,,,,,,,,,,,,,,,
藤森,34.959400,135.783080,1,,,,,,,,,,,,,,,,,,,,
深草,34.966100,135.787160,1,,,,,,,,,,,,,,,,,,,,
龍谷大前深草,34.971820,135.789740,1,,,,,,,,,,,,,,,,,,,,
鳥羽街道,34.977250,135.783550,1,,,,,,,,,,,,,,,,,,,,
東福寺,34.981220,135.772620,2,,,,,,,,,,,,,,,,,,,,
七条,34.989610,135.769250,1,,,,,,,,,,,,,,,,,,,,
清水五条,35.000030,135.771100,1,,,,,,,,,,,,,,,,,,,,
祇園四条,35.003670,135.773840,1,,,,,,,,,,,,,,,,,,,,
三条,35.009410,135.772580,4,,,,,,,,,,,,,,,,,,,,
姪浜,33.589100,130.329900,2,,,,,,,,,,,,,,,,,,,,
室見,33.587690,130.345750,1,,,,,,,,,,,,,,,,,,,,
藤崎,33.584510,130.361150,2,,,,,,,,,,,,,,,,,,,,
西新,33.582640,130.373800,1,,,,,,,,,,,,,,,,,,,,
唐人町,33.581190,130.390210,1,,,,,,,,,,,,,,,,,,,,
大濠公園,33.590105,130.378760,1,,,,,,,,,,,,,,,,,,,,
天神,33.589020,130.401770,2,,,,,,,,,,,,,,,,,,,,
中洲川端,33.594460,130.408080,2,,,,,,,,,,,,,,,,,,,,
祇園,33.600010,130.413680,2,,,,,,,,,,,,,,,,,,,,
東比恵,33.598210,130.440110,1,,,,,,,,,,,,,,,,,,,,
福岡空港,33.588650,130.450560,1,,,,,,,,,,,,,,,,,,,,
呉服町,33.600300,130.412260,1,,,,,,,,,,,,,,,,,,,,
千代県庁口,33.606640,130.418290,1,,,,,,,,,,,,,,,,,,,,
馬出九大病院前,33.609460,130.426540,1,,,,,,,,,,,,,,,,,,,,
箱崎宮前,33.613420,130.423290,1,,,,,,,,,,,,,,,,,,,,
箱崎九大前,33.620090,130.418580,1,,,,,,,,,,,,,,,,,,,,
貝塚,33.637820,130.432050,4,,,,,,,,,,,,,,,,,,,,
次郎丸,33.561820,130.327940,1,,,,,,,,,,,,,,,,,,,,
賀茂,33.562850,130.346160,1,,,,,,,,,,,,,,,,,,,,
野芥,33.563060,130.358590,1,,,,,,,,,,,,,,,,,,,,
梅林,33.562030,130.371680,2,,,,,,,,,,,,,,,,,,,,
福大前,33.547338,130.362353,1,,,,,,,,,,,,,,,,,,,,
七隈,33.552925,130.361706,1,,,,,,,,,,,,,,,,,,,,
田島,33.567880,130.401450,2,,,,,,,,,,,,,,,,,,,,
桜坂,33.573400,130.396990,1,,,,,,,,,,,,,,,,,,,,
薬院大通,33.577600,130.401550,1,,,,,,,,,,,,,,,,,,,,
薬院,33.578240,130.402030,2,,,,,,,,,,,,,,,,,,,,
渡辺通,33.584890,130.398340,1,,,,,,,,,,,,,,,,,,,,
天神南,33.589210,130.399840,1,,,,,,,,,,,,,,,,,,,,
福岡（天神）,33.589020,130.401770,1,,,,,,,,,,,,,,,,,,,,
大橋,33.557090,130.424650,1,,,,,,,,,,,,,,,,,,,,
井尻,33.536190,130.444780,1,,,,,,,,,,,,,,,,,,,,
雑餉隈,33.547399,130.461851,1,,,,,,,,,,,,,,,,,,,,
春日原,33.520470,130.464580,1,,,,,,,,,,,,,,,,,,,,
白木原,33.512400,130.470760,1,,,,,,,,,,,,,,,,,,,,
下大利,33.506590,130.477140,1,,,,,,,,,,,,,,,,,,,,
都府楼前,33.504120,130.498080,2,,,,,,,,,,,,,,,,,,,,
二日市,33.507980,130.514950,2,,,,,,,,,,,,,,,,,,,,
紫,33.489260,130.527870,1,,,,,,,,,,,,,,,,,,,,
朝倉街道,33.475520,130.543220,1,,,,,,,,,,,,,,,,,,,,
筑紫,33.462893,130.552928,1,,,,,,,,,,,,,,,,,,,,
けやき台,33.430120,130.514280,2,,,,,,,,,,,,,,,,,,,,
三国が丘,33.436914,130.563204,1,,,,,,,,,,,,,,,,,,,,
久留米高校前,33.298465,130.516416,2,,,,,,,,,,,,,,,,,,,,
津福,33.296617,130.497914,1,,,,,,,,,,,,,,,,,,,,
試験場前,33.396030,130.516260,1,,,,,,,,,,,,,,,,,,,,
大善寺,33.270528,130.474052,1,,,,,,,,,,,,,,,,,,,,
櫛原,33.319623,130.524365,1,,,,,,,,,,,,,,,,,,,,
西鉄久留米,33.319660,130.508940,1,,,,,,,,,,,,,,,,,,,,
花畑,33.293080,130.528090,1,,,,,,,,,,,,,,,,,,,,
蒲池,33.189638,130.422631,2,,,,,,,,,,,,,,,,,,,,
八丁牟田,33.209407,130.437966,1,,,,,,,,,,,,,,,,,,,,
渕上,33.185980,130.565800,1,,,,,,,,,,,,,,,,,,,,
西鉄中島,33.122602,130.440040,1,,,,,,,,,,,,,,,,,,,,
徳益,33.155001,130.426892,1,,,,,,,,,,,,,,,,,,,,
三ツ島,33.134960,130.532150,1,,,,,,,,,,,,,,,,,,,,
西鉄銀水,33.051077,130.458210,1,,,,,,,,,,,,,,,,,,,,
大牟田,33.028880,130.448880,2,,,,,,,,,,,,,,,,,,,,
竹下,33.562560,130.437080,1,,,,,,,,,,,,,,,,,,,,
笹原,33.546430,130.438310,1,,,,,,,,,,,,,,,,,,,,
南福岡,33.541893,130.460416,1,,,,,,,,,,,,,,,,,,,,
大野城,33.526060,130.476450,1,,,,,,,,,,,,,,,,,,,,
水城,33.520380,130.494560,1,,,,,,,,,,,,,,,,,,,,
都府楼南,33.505520,130.504190,1,,,,,,,,,,,,,,,,,,,,
天拝山,33.489050,130.523350,2,,,,,,,,,,,,,,,,,,,,
原田,33.451553,130.539308,3,,,,,,,,,,,,,,,,,,,,
基山,33.412310,130.524000,2,,,,,,,,,,,,,,,,,,,,
田代,33.384114,130.524704,1,,,,,,,,,,,,,,,,,,,,
鳥栖,33.372150,130.512100,2,,,,,,,,,,,,,,,,,,,,
肥前旭,33.370080,130.480610,1,,,,,,,,,,,,,,,,,,,,
荒木,33.275800,130.520140,1,,,,,,,,,,,,,,,,,,,,
西牟田,33.246631,130.501037,1,,,,,,,,,,,,,,,,,,,,
羽犬塚,33.209990,130.497586,1,,,,,,,,,,,,,,,,,,,,
船小屋,33.222670,130.506290,1,,,,,,,,,,,,,,,,,,,,
瀬高,33.157044,130.485486,1,,,,,,,,,,,,,,,,,,,,
南瀬高,33.133772,130.471362,1,,,,,,,,,,,,,,,,,,,,
渡瀬,33.100013,130.459944,2,,,,,,,,,,,,,,,,,,,,
荒尾,32.984340,130.425570,1,,,,,,,,,,,,,,,,,,,,
南荒尾,32.968530,130.417740,1,,,,,,,,,,,,,,,,,,,,
長洲,32.935504,130.454513,1,,,,,,,,,,,,,,,,,,,,
大野下,32.921624,130.502616,1,,,,,,,,,,,,,,,,,,,,
玉名,32.912680,130.554000,1,,,,,,,,,,,,,,,,,,,,
肥後伊倉,32.913376,130.586562,1,,,,,,,,,,,,,,,,,,,,
木葉,32.916286,130.626481,1,,,,,,,,,,,,,,,,,,,,
田原坂,32.899347,130.653243,1,,,,,,,,,,,,,,,,,,,,
植木,32.880128,130.681365,1,,,,,,,,,,,,,,,,,,,,
西里,32.854565,130.700083,1,,,,,,,,,,,,,,,,,,,,
上熊本,32.818408,130.699887,2,,,,,,,,,,,,,,,,,,,,
麻生,43.104490,141.340570,1,,,,,,,,,,,,,,,,,,,,
北34条,43.096730,141.340810,1,,,,,,,,,,,,,,,,,,,,
北24条,43.087100,141.340920,1,,,,,,,,,,,,,,,,,,,,
北18条,43.079790,141.340980,1,,,,,,,,,,,,,,,,,,,,
北12条,43.072370,141.340510,1,,,,,,,,,,,,,,,,,,,,
さっぽろ,43.068590,141.350800,2,,,,,,,,,,,,,,,,,,,,
大通,43.061580,141.351040,3,,,,,,,,,,,,,,,,,,,,
すすきの,43.055520,141.354430,2,,,,,,,,,,,,,,,,,,,,
中島公園,43.046740,141.355120,1,,,,,,,,,,,,,,,,,,,,
幌平橋,43.038920,141.355720,1,,,,,,,,,,,,,,,,,,,,
中の島,43.028790,141.355200,1,,,,,,,,,,,,,,,,,,,,
平岸,43.020160,141.355930,2,,,,,,,,,,,,,,,,,,,,
南平岸,43.012420,141.358250,1,,,,,,,,,,,,,,,,,,,,
澄川,43.003570,141.355120,1,,,,,,,,,,,,,,,,,,,,
自衛隊前,42.994800,141.349240,1,,,,,,,,,,,,,,,,,,,,
真駒内,42.987190,141.338820,1,,,,,,,,,,,,,,,,,,,,
宮の沢,43.089503,141.277971,1,,,,,,,,,,,,,,,,,,,,
発寒南,43.068620,141.272550,1,,,,,,,,,,,,,,,,,,,,
琴似,43.071980,141.301470,3,,,,,,,,,,,,,,,,,,,,
二十四軒,43.073270,141.320250,1,,,,,,,,,,,,,,,,,,,,
西28丁目,43.068710,141.328760,1,,,,,,,,,,,,,,,,,,,,
円山公園,43.062900,141.327060,1,,,,,,,,,,,,,,,,,,,,
西18丁目,43.062950,141.337990,2,,,,,,,,,,,,,,,,,,,,
西11丁目,43.062070,141.344970,2,,,,,,,,,,,,,,,,,,,,
バスセンター前,43.061760,141.357550,1,,,,,,,,,,,,,,,,,,,,
菊水,43.060100,141.374050,1,,,,,,,,,,,,,,,,,,,,
東札幌,43.058160,141.386200,1,,,,,,,,,,,,,,,,,,,,
白石,43.058960,141.397540,4,,,,,,,,,,,,,,,,,,,,
南郷7丁目,43.055050,141.411880,1,,,,,,,,,,,,,,,,,,,,
南郷13丁目,43.053830,141.425440,1,,,,,,,,,,,,,,,,,,,,
南郷18丁目,43.030362,141.435270,1,,,,,,,,,,,,,,,,,,,,
大谷地,43.046910,141.445560,1,,,,,,,,,,,,,,,,,,,,
ひばりが丘,43.040960,141.455300,1,,,,,,,,,,,,,,,,,,,,
新さっぽろ,43.035010,141.468830,1,,,,,,,,,,,,,,,,,,,,
新道東,43.087610,141.374530,1,,,,,,,,,,,,,,,,,,,,
環状通東,43.070680,141.373680,1,,,,,,,,,,,,,,,,,,,,
東区役所前,43.073920,141.363290,1,,,,,,,,,,,,,,,,,,,,
北13条東,43.073790,141.355850,1,,,,,,,,,,,,,,,,,,,,
豊水すすきの,43.054990,141.352680,1,,,,,,,,,,,,,,,,,,,,
学園前,43.046710,141.356200,2,,,,,,,,,,,,,,,,,,,,
豊平公園,43.038020,141.365610,1,,,,,,,,,,,,,,,,,,,,
美園,43.030040,141.376660,1,,,,,,,,,,,,,,,,,,,,
月寒中央,43.022200,141.379050,1,,,,,,,,,,,,,,,,,,,,
福住,43.021849,141.402877,1,,,,,,,,,,,,,,,,,,,,
札幌,43.068620,141.350577,3,,,,,,,,,,,,,,,,,,,,
桑園,43.070736,141.331986,3,,,,,,,,,,,,,,,,,,,,
発寒中央,43.089477,141.294237,2,,,,,,,,,,,,,,,,,,,,
発寒,43.099802,141.277292,2,,,,,,,,,,,,,,,,,,,,
稲積公園,43.112257,141.256798,2,,,,,,,,,,,,,,,,,,,,
手稲,43.120263,141.243613,2,,,,,,,,,,,,,,,,,,,,
星置,43.132339,141.210970,2,,,,,,,,,,,,,,,,,,,,
ほしみ,43.133523,141.192141,2,,,,,,,,,,,,,,,,,,,,
小樽,43.197576,140.993375,3,,,,,,,,,,,,,,,,,,,,
南小樽,43.186858,141.007326,2,,,,,,,,,,,,,,,,,,,,
小樽築港,43.180814,141.027758,2,,,,,,,,,,,,,,,,,,,,
余市,43.186905,140.794788,1,,,,,,,,,,,,,,,,,,,,
仁木,43.153282,140.769792,1,,,,,,,,,,,,,,,,,,,,
然別,43.125619,140.737036,1,,,,,,,,,,,,,,,,,,,,
岩見沢,43.204215,141.759511,2,,,,,,,,,,,,,,,,,,,,
美唄,43.331055,141.862084,2,,,,,,,,,,,,,,,,,,,,
砂川,43.492895,141.909304,2,,,,,,,,,,,,,,,,,,,,
滝川,43.555265,141.900778,3,,,,,,,,,,,,,,,,,,,,
深川,43.721312,142.041595,3,,,,,,,,,,,,,,,,,,,,
旭川,43.762750,142.357926,6,,,,,,,,,,,,,,,,,,,,
新千歳空港,42.774780,141.693490,1,,,,,,,,,,,,,,,,,,,,
南千歳,42.801180,141.658550,2,,,,,,,,,,,,,,,,,,,,
千歳,42.825640,141.652370,1,,,,,,,,,,,,,,,,,,,,
恵庭,42.876000,141.577070,1,,,,,,,,,,,,,,,,,,,,
恵み野,42.902410,141.574327,1,,,,,,,,,,,,,,,,,,,,
島松,42.922027,141.573172,1,,,,,,,,,,,,,,,,,,,,
北広島,42.986820,141.562450,1,,,,,,,,,,,,,,,,,,,,
上野幌,43.016286,141.487016,1,,,,,,,,,,,,,,,,,,,,
新札幌,43.033130,141.469760,1,,,,,,,,,,,,,,,,,,,,
平和,43.048420,141.427930,1,,,,,,,,,,,,,,,,,,,,
苗穂,43.063380,141.382040,1,,,,,,,,,,,,,,,,,,,,
氏家,36.681443,139.962198,1,,,,,,,,,,,,,,,,,,,,
蒲須坂,36.721212,139.950269,1,,,,,,,,,,,,,,,,,,,,
片岡,36.760620,139.940970,1,,,,,,,,,,,,,,,,,,,,
矢板,36.804360,139.925830,2,,,,,,,,,,,,,,,,,,,,
野崎,36.843753,139.957983,1,,,,,,,,,,,,,,,,,,,,
西那須野,36.888440,139.979650,1,,,,,,,,,,,,,,,,,,,,
黒磯,36.956300,140.047150,1,,,,,,,,,,,,,,,,,,,,
高久,36.996646,140.087307,1,,,,,,,,,,,,,,,,,,,,
黒田原,37.038690,140.137440,1,,,,,,,,,,,,,,,,,,,,
豊原,37.065710,140.170690,1,,,,,,,,,,,,,,,,,,,,
白坂,37.094786,140.184308,1,,,,,,,,,,,,,,,,,,,,
白河,37.127820,140.212200,1,,,,,,,,,,,,,,,,,,,,
久田野,37.137386,140.259781,1,,,,,,,,,,,,,,,,,,,,
泉崎,37.158390,140.298695,1,,,,,,,,,,,,,,,,,,,,
矢吹,37.206030,140.330750,1,,,,,,,,,,,,,,,,,,,,
鏡石,37.231100,140.359340,1,,,,,,,,,,,,,,,,,,,,
須賀川,37.289820,140.374310,1,,,,,,,,,,,,,,,,,,,,
安積永盛,37.363940,140.362570,1,,,,,,,,,,,,,,,,,,,,
日和田,37.446408,140.388390,1,,,,,,,,,,,,,,,,,,,,
五百川,37.482849,140.387907,1,,,,,,,,,,,,,,,,,,,,
本宮,37.513010,140.393800,1,,,,,,,,,,,,,,,,,,,,
杉田,37.563211,140.413668,1,,,,,,,,,,,,,,,,,,,,
二本松,37.585780,140.430510,1,,,,,,,,,,,,,,,,,,,,
安達,37.627190,140.471820,1,,,,,,,,,,,,,,,,,,,,
松川,37.653762,140.484229,2,,,,,,,,,,,,,,,,,,,,
金谷川,37.684620,140.465830,1,,,,,,,,,,,,,,,,,,,,
東福島,37.794080,140.457980,1,,,,,,,,,,,,,,,,,,,,
伊達,37.824098,140.493353,1,,,,,,,,,,,,,,,,,,,,
桑折,37.855427,140.517433,1,,,,,,,,,,,,,,,,,,,,
藤田,37.879162,140.539645,1,,,,,,,,,,,,,,,,,,,,
貝田,37.908310,140.581134,1,,,,,,,,,,,,,,,,,,,,
越河,37.934175,140.604423,1,,,,,,,,,,,,,,,,,,,,
東白石,38.023690,140.660260,1,,,,,,,,,,,,,,,,,,,,
北白川,38.032423,140.692519,2,,,,,,,,,,,,,,,,,,,,
大河原,38.052520,140.731810,3,,,,,,,,,,,,,,,,,,,,
船岡,38.059414,140.768011,2,,,,,,,,,,,,,,,,,,,,
槻木,38.078680,140.810046,2,,,,,,,,,,,,,,,,,,,,
岩沼,38.102790,140.868870,2,,,,,,,,,,,,,,,,,,,,
館腰,38.143122,140.880322,1,,,,,,,,,,,,,,,,,,,,
名取,38.166690,140.880500,2,,,,,,,,,,,,,,,,,,,,
南仙台,38.215590,140.877140,1,,,,,,,,,,,,,,,,,,,,
長町,38.236360,140.874530,2,,,,,,,,,,,,,,,,,,,,
泉中央,38.326430,140.873130,1,,,,,,,,,,,,,,,,,,,,
八乙女,38.316920,140.872440,1,,,,,,,,,,,,,,,,,,,,
黒松,38.305580,140.872060,1,,,,,,,,,,,,,,,,,,,,
旭ケ丘,38.296490,140.874090,2,,,,,,,,,,,,,,,,,,,,
台原,38.287260,140.876040,1,,,,,,,,,,,,,,,,,,,,
北仙台,38.278920,140.874430,2,,,,,,,,,,,,,,,,,,,,
北四番丁,38.271540,140.874000,1,,,,,,,,,,,,,,,,,,,,
勾当台公園,38.264880,140.874070,1,,,,,,,,,,,,,,,,,,,,
広瀬通,38.257090,140.876680,1,,,,,,,,,,,,,,,,,,,,
五橋,38.249270,140.876010,1,,,,,,,,,,,,,,,,,,,,
愛宕橋,38.241830,140.872660,1,,,,,,,,,,,,,,,,,,,,
長町一丁目,38.227680,140.871810,1,,,,,,,,,,,,,,,,,,,,
長町南,38.220010,140.873070,1,,,,,,,,,,,,,,,,,,,,
富沢,38.211610,140.879040,1,,,,,,,,,,,,,,,,,,,,
荒井,38.244886,140.948421,1,,,,,,,,,,,,,,,,,,,,
六丁の目,38.253900,140.948720,1,,,,,,,,,,,,,,,,,,,,
卸町,38.252200,140.924350,1,,,,,,,,,,,,,,,,,,,,
薬師堂,38.255420,140.912470,1,,,,,,,,,,,,,,,,,,,,
連坊,38.258660,140.896060,1,,,,,,,,,,,,,,,,,,,,
大町西公園,38.262840,140.863440,1,,,,,,,,,,,,,,,,,,,,
国際センター,38.259410,140.849660,2,,,,,,,,,,,,,,,,,,,,
青葉山,38.252520,140.830820,1,,,,,,,,,,,,,,,,,,,,
八木山動物公園,38.235130,140.831920,1,,,,,,,,,,,,,,,,,,,,
あおば通,38.260720,140.876720,2,,,,,,,,,,,,,,,,,,,,
榴ヶ岡,38.262040,140.893390,2,,,,,,,,,,,,,,,,,,,,
宮城野原,38.264670,140.906520,2,,,,,,,,,,,,,,,,,,,,
陸前原ノ町,38.270520,140.921760,2,,,,,,,,,,,,,,,,,,,,
中野栄,38.280497,140.984802,2,,,,,,,,,,,,,,,,,,,,
多賀城,38.300840,140.994680,2,,,,,,,,,,,,,,,,,,,,
下馬,38.314170,141.000620,2,,,,,,,,,,,,,,,,,,,,
東塩釜,38.312210,141.019010,2,,,,,,,,,,,,,,,,,,,,
本塩釜,38.314870,141.007290,2,,,,,,,,,,,,,,,,,,,,
西塩釜,38.320080,141.009610,2,,,,,,,,,,,,,,,,,,,,
塩釜,38.312270,141.016620,2,,,,,,,,,,,,,,,,,,,,
