station_name,lat,lng,line_count,avg_rent_1k,avg_rent_1ldk,population_density,daily_passengers,morning_congestion,izakaya_count,restaurant_count,cafe_count,convenience_store_count,ramen_count,supermarket_count,hospital_count,bookstore_count,crime_index,safety_score,park_area_m2,noise_score,green_ratio_pct,office_count,coworking_count
門沢橋,35.40668,139.380179,1,8.1,13.2,13300.0,3400.0,72.0,13.0,62.0,2.0,6.0,3.0,2.0,6.0,0.0,170.0,77.0,14500.0,90.0,17.9,1.0,0.0
社家,35.420555,139.377251,1,8.3,13.4,13600.0,9800.0,65.0,15.0,59.0,1.0,6.0,5.0,1.0,6.0,0.0,160.0,82.0,17200.0,92.0,19.4,11.0,0.0
相武台下,35.51144,139.38956,1,8.5,15.3,13800.0,10000.0,73.0,12.0,60.0,3.0,6.0,3.0,1.0,6.0,0.0,150.0,80.0,8900.0,88.0,17.2,9.0,0.0
下溝,35.53337,139.38254,1,8.5,15.2,14300.0,7100.0,84.0,13.0,58.0,1.0,7.0,3.0,1.0,7.0,0.0,180.0,77.0,8700.0,88.0,19.7,7.0,0.0
原当麻,35.54661,139.37316,1,8.9,14.6,13600.0,10000.0,89.0,17.0,69.0,2.0,5.0,4.0,2.0,7.0,0.0,150.0,75.0,6700.0,89.0,18.8,0.0,0.0
番田,35.56489,139.37829,2,8.7,14.1,13800.0,24000.0,80.0,24.0,92.0,3.0,7.0,3.0,3.0,7.0,1.0,160.0,74.0,12900.0,91.0,16.0,11.0,0.0
上溝,35.57898,139.37799,2,8.6,15.1,14200.0,35000.0,55.0,20.0,94.0,5.0,6.0,8.0,2.0,7.0,1.0,180.0,77.0,10600.0,87.0,14.9,16.0,1.0
南橋本,35.58639,139.35581,1,8.6,14.5,13600.0,13000.0,57.0,12.0,66.0,3.0,5.0,5.0,2.0,7.0,0.0,170.0,82.0,7900.0,86.0,18.4,12.0,0.0
国道,35.50514,139.68675,1,10.2,17.9,16500.0,6800.0,76.0,17.0,95.0,3.0,7.0,8.0,1.0,8.0,0.0,230.0,78.0,17000.0,89.0,11.8,50.0,2.0
鶴見小野,35.49708,139.69411,1,10.6,17.5,16100.0,5600.0,55.0,19.0,99.0,3.0,6.0,5.0,2.0,7.0,0.0,210.0,75.0,8600.0,87.0,11.3,59.0,2.0
弁天橋,35.49066,139.69713,1,9.8,16.2,15600.0,7700.0,74.0,21.0,97.0,2.0,7.0,8.0,2.0,7.0,0.0,200.0,78.0,8000.0,89.0,13.4,60.0,3.0
浜川崎,35.509928,139.713861,3,11.2,18.9,16700.0,73000.0,51.0,31.0,139.0,7.0,9.0,11.0,2.0,8.0,2.0,230.0,77.0,27000.0,80.0,10.8,74.0,2.0
昭和,35.506469,139.724051,1,10.1,16.7,16300.0,14000.0,84.0,25.0,96.0,1.0,7.0,5.0,2.0,7.0,0.0,200.0,77.0,12100.0,87.0,10.5,52.0,1.0
扇町,35.47379,139.74194,2,10.0,17.0,15900.0,37000.0,78.0,32.0,121.0,5.0,8.0,6.0,2.0,7.0,1.0,240.0,76.0,18400.0,88.0,10.5,53.0,1.0
安善,35.48337,139.71466,1,9.8,16.8,15600.0,11000.0,57.0,18.0,86.0,1.0,6.0,4.0,2.0,7.0,0.0,200.0,79.0,20800.0,89.0,10.5,55.0,1.0
武蔵白石,35.48308,139.72652,1,10.2,16.9,16300.0,4800.0,52.0,27.0,100.0,2.0,6.0,8.0,1.0,8.0,0.0,220.0,73.0,25200.0,87.0,13.9,51.0,2.0
海芝浦,35.485904,139.700285,1,9.9,17.5,15500.0,5200.0,58.0,21.0,91.0,1.0,6.0,8.0,1.0,8.0,0.0,210.0,73.0,22500.0,89.0,13.6,59.0,1.0
新小金井,35.68931,139.53093,1,9.5,17.1,15600.0,4300.0,79.0,21.0,92.0,1.0,6.0,5.0,2.0,8.0,0.0,200.0,73.0,19100.0,90.0,12.5,40.0,1.0
多磨,35.67587,139.5274,1,10.3,18.3,15800.0,4400.0,79.0,14.0,89.0,2.0,7.0,6.0,2.0,7.0,0.0,220.0,76.0,10000.0,89.0,14.9,50.0,1.0
白糸台,35.66045,139.5217,1,9.5,17.0,15200.0,4300.0,78.0,13.0,85.0,1.0,7.0,4.0,1.0,8.0,0.0,210.0,74.0,10800.0,87.0,15.0,36.0,1.0
競艇場前,35.65147,139.51448,1,10.1,16.5,15700.0,7000.0,88.0,24.0,87.0,3.0,7.0,4.0,1.0,7.0,0.0,200.0,77.0,25000.0,91.0,13.1,34.0,1.0
是政,35.64545,139.50863,1,9.7,17.4,15200.0,5400.0,88.0,18.0,93.0,2.0,7.0,8.0,1.0,8.0,0.0,180.0,79.0,13000.0,88.0,12.0,34.0,1.0
尻手,35.55817,139.67277,1,10.4,17.6,16300.0,9700.0,59.0,25.0,97.0,1.0,7.0,7.0,2.0,7.0,0.0,220.0,74.0,13900.0,90.0,9.7,67.0,3.0
矢向,35.54048,139.67534,1,10.7,18.1,16600.0,12000.0,66.0,21.0,92.0,2.0,6.0,6.0,1.0,8.0,0.0,200.0,72.0,17500.0,89.0,9.6,55.0,1.0
鹿島田,35.5303,139.67286,1,10.5,18.0,16400.0,11000.0,53.0,18.0,98.0,3.0,7.0,7.0,1.0,8.0,0.0,210.0,77.0,12100.0,87.0,7.6,56.0,1.0
那須塩原,36.931533,140.021069,2,3.2,5.3,5300.0,40000.0,56.0,8.0,52.0,5.0,4.0,3.0,3.0,4.0,1.0,70.0,89.0,6100.0,88.0,45.5,4.0,0.0
新白河,37.123091,140.188446,2,3.2,5.5,2900.0,17000.0,62.0,14.0,55.0,5.0,3.0,3.0,2.0,2.0,1.0,70.0,89.0,14500.0,91.0,48.7,8.0,0.0
郡山,37.39665,140.38203,5,3.2,5.2,700.0,129000.0,87.0,22.0,129.0,14.0,6.0,6.0,3.0,1.0,4.0,90.0,92.0,3100.0,77.0,61.3,19.0,1.0
白石蔵王,38.00556,140.61805,1,3.2,5.7,900.0,6900.0,50.0,3.0,22.0,2.0,2.0,1.0,2.0,2.0,0.0,30.0,98.0,1900.0,93.0,70.0,12.0,0.0
仙台,38.260454,140.882078,8,3.2,5.5,500.0,121000.0,88.0,53.0,202.0,21.0,5.0,14.0,3.0,1.0,6.0,120.0,98.0,19600.0,74.0,70.0,45.0,2.0
古川,38.5746,140.95417,2,3.2,5.4,900.0,19000.0,68.0,8.0,47.0,3.0,1.0,2.0,3.0,2.0,1.0,20.0,98.0,1500.0,90.0,70.0,15.0,0.0
くりこま高原,38.74874,141.071609,1,3.2,5.4,800.0,5000.0,66.0,4.0,24.0,1.0,2.0,1.0,2.0,1.0,0.0,20.0,98.0,9100.0,94.0,70.0,0.0,0.0
一ノ関,38.93375,141.12754,2,3.2,5.3,1200.0,17000.0,76.0,13.0,59.0,5.0,2.0,3.0,3.0,1.0,1.0,20.0,98.0,3800.0,86.0,70.0,5.0,0.0
水沢江刺,39.13187,141.17344,1,3.2,5.2,900.0,6900.0,65.0,7.0,28.0,2.0,2.0,1.0,1.0,1.0,0.0,10.0,98.0,1800.0,94.0,70.0,7.0,0.0
北上,39.29654,141.11482,2,3.2,5.1,600.0,40000.0,61.0,8.0,45.0,6.0,3.0,3.0,3.0,1.0,1.0,30.0,98.0,8700.0,88.0,70.0,6.0,0.0
新花巻,39.40075,141.1931,3,3.2,5.8,1100.0,63000.0,57.0,14.0,73.0,9.0,4.0,6.0,3.0,2.0,2.0,60.0,98.0,8500.0,86.0,70.0,18.0,0.0
盛岡,39.70155,141.13414,4,3.2,5.6,800.0,157000.0,54.0,25.0,95.0,15.0,7.0,3.0,2.0,1.0,4.0,50.0,98.0,13500.0,80.0,70.0,14.0,0.0
いわて沼宮内,39.960584,141.217284,2,3.2,5.6,300.0,41000.0,52.0,9.0,42.0,5.0,2.0,1.0,2.0,2.0,1.0,20.0,98.0,13900.0,90.0,70.0,17.0,0.0
二戸,40.27867,141.30227,2,3.2,5.1,1300.0,19000.0,59.0,14.0,57.0,4.0,2.0,3.0,3.0,2.0,1.0,50.0,98.0,9000.0,90.0,70.0,2.0,0.0
八戸,40.509157,141.431498,3,3.2,5.7,1300.0,81000.0,82.0,11.0,71.0,10.0,4.0,4.0,3.0,1.0,2.0,50.0,98.0,12900.0,81.0,70.0,21.0,0.0
七戸十和田,40.70302,141.16237,1,3.2,5.5,1000.0,0.0,64.0,5.0,22.0,1.0,1.0,1.0,2.0,1.0,0.0,10.0,98.0,9200.0,88.0,70.0,2.0,0.0
新青森,40.82233,140.68529,2,3.2,5.6,1100.0,39000.0,88.0,7.0,44.0,4.0,3.0,2.0,3.0,1.0,1.0,50.0,98.0,18000.0,85.0,70.0,14.0,0.0
新神戸,34.7001,135.19488,2,8.9,16.0,13900.0,21000.0,55.0,25.0,94.0,5.0,7.0,4.0,2.0,6.0,1.0,190.0,76.0,5700.0,90.0,17.9,24.0,0.0
西明石,34.666905,134.960417,2,6.7,10.9,11800.0,31000.0,58.0,10.0,49.0,4.0,5.0,2.0,2.0,5.0,1.0,130.0,81.0,11400.0,88.0,26.5,6.0,0.0
姫路,34.82093,134.68534,4,4.9,7.9,7600.0,151000.0,77.0,21.0,98.0,15.0,9.0,4.0,3.0,5.0,4.0,110.0,84.0,12300.0,79.0,33.6,14.0,0.0
相生,34.80435,134.46857,2,3.2,5.6,5900.0,19000.0,74.0,11.0,51.0,3.0,4.0,3.0,3.0,4.0,1.0,100.0,89.0,9400.0,86.0,40.8,16.0,1.0
岡山,34.66533,133.91871,4,3.2,5.3,900.0,155000.0,54.0,23.0,91.0,13.0,7.0,7.0,2.0,2.0,4.0,50.0,96.0,1000.0,75.0,61.6,14.0,0.0
新倉敷,34.565258,133.67846,1,3.2,5.5,400.0,3400.0,72.0,7.0,31.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,98.0,19400.0,93.0,68.1,7.0,0.0
福山,34.49145,133.36206,2,3.2,5.2,1100.0,36000.0,63.0,9.0,50.0,6.0,2.0,2.0,3.0,1.0,1.0,20.0,98.0,700.0,86.0,70.0,11.0,0.0
新尾道,34.430063,133.190328,1,3.2,5.7,600.0,4900.0,54.0,5.0,33.0,2.0,2.0,2.0,1.0,2.0,0.0,10.0,98.0,10900.0,93.0,70.0,0.0,0.0
三原,34.3976,133.07797,2,3.2,5.3,1100.0,35000.0,55.0,14.0,57.0,4.0,2.0,3.0,2.0,1.0,1.0,30.0,98.0,14900.0,87.0,70.0,14.0,0.0
東広島,34.388899,132.758879,1,3.2,5.3,1200.0,400.0,65.0,4.0,30.0,2.0,1.0,2.0,2.0,2.0,0.0,40.0,98.0,12800.0,91.0,70.0,0.0,0.0
広島,34.39706,132.47579,5,3.2,5.2,600.0,151000.0,65.0,24.0,131.0,17.0,6.0,11.0,2.0,1.0,5.0,60.0,98.0,6200.0,77.0,70.0,18.0,0.0
新岩国,34.164574,132.149513,1,3.2,5.4,500.0,0.0,57.0,5.0,29.0,2.0,1.0,1.0,1.0,1.0,0.0,30.0,98.0,13300.0,88.0,70.0,0.0,0.0
徳山,34.05345,131.8059,2,3.2,5.2,1000.0,40000.0,51.0,7.0,45.0,5.0,3.0,2.0,3.0,1.0,1.0,40.0,98.0,10700.0,90.0,70.0,3.0,0.0
新山口,34.093769,131.396365,2,3.2,5.5,700.0,42000.0,62.0,8.0,58.0,5.0,3.0,4.0,2.0,1.0,1.0,30.0,98.0,18600.0,86.0,70.0,12.0,0.0
厚狭,34.06064,131.16136,1,3.2,5.6,1000.0,4200.0,76.0,5.0,26.0,3.0,2.0,2.0,2.0,2.0,0.0,20.0,98.0,3000.0,93.0,70.0,5.0,0.0
新下関,34.005687,130.948118,1,3.2,5.6,900.0,100.0,88.0,2.0,15.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,98.0,4500.0,90.0,70.0,5.0,0.0
小倉,33.8825,130.8743,4,3.2,5.1,1200.0,160000.0,74.0,24.0,97.0,15.0,6.0,8.0,2.0,2.0,4.0,40.0,98.0,19700.0,75.0,70.0,21.0,0.0
博多,33.59056,130.42059,5,3.2,5.5,900.0,177000.0,84.0,19.0,121.0,17.0,7.0,5.0,3.0,2.0,5.0,70.0,98.0,11600.0,71.0,70.0,24.0,0.0
新鳥栖,33.36925,130.511,1,3.2,5.7,500.0,0.0,72.0,6.0,34.0,3.0,1.0,2.0,1.0,1.0,0.0,30.0,98.0,8300.0,93.0,70.0,9.0,0.0
久留米,33.31546,130.50868,3,3.2,5.3,600.0,84000.0,73.0,14.0,68.0,10.0,4.0,5.0,3.0,1.0,2.0,50.0,98.0,17200.0,85.0,70.0,16.0,0.0
筑後船小屋,33.178155,130.492436,1,3.2,5.7,400.0,0.0,61.0,5.0,22.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,98.0,19100.0,93.0,70.0,10.0,0.0
新大牟田,33.071199,130.48876,1,3.2,5.6,900.0,1300.0,72.0,4.0,24.0,2.0,1.0,1.0,2.0,2.0,0.0,20.0,98.0,11400.0,89.0,70.0,1.0,0.0
新玉名,32.942387,130.573776,1,3.2,5.7,1100.0,0.0,64.0,6.0,23.0,1.0,2.0,1.0,2.0,1.0,0.0,40.0,98.0,10200.0,90.0,70.0,7.0,0.0
熊本,32.790317,130.688974,5,3.2,5.6,900.0,141000.0,71.0,24.0,121.0,15.0,7.0,5.0,3.0,1.0,4.0,70.0,98.0,8600.0,78.0,70.0,28.0,0.0
新八代,32.5011,130.61887,2,3.2,5.3,400.0,17000.0,77.0,9.0,54.0,5.0,1.0,4.0,2.0,2.0,1.0,30.0,98.0,4500.0,90.0,70.0,14.0,0.0
新水俣,32.210578,130.428667,2,3.2,5.6,400.0,22000.0,86.0,9.0,49.0,4.0,2.0,2.0,2.0,1.0,1.0,30.0,98.0,4900.0,87.0,70.0,9.0,0.0
出水,32.08906,130.35695,3,3.2,5.2,800.0,65000.0,77.0,10.0,67.0,7.0,3.0,3.0,2.0,1.0,2.0,30.0,98.0,3400.0,87.0,70.0,17.0,1.0
川内,31.82762,130.3001,5,3.2,5.2,1000.0,161000.0,51.0,19.0,122.0,16.0,6.0,10.0,3.0,2.0,5.0,60.0,98.0,16000.0,77.0,70.0,29.0,0.0
鹿児島中央,31.59069,130.54325,4,3.2,5.7,1200.0,171000.0,51.0,23.0,91.0,13.0,7.0,5.0,2.0,2.0,4.0,70.0,98.0,2600.0,73.0,70.0,25.0,1.0
本庄早稲田,36.19875,139.17501,2,5.5,9.2,10500.0,37000.0,89.0,11.0,55.0,4.0,6.0,2.0,2.0,6.0,1.0,120.0,82.0,4900.0,85.0,26.7,14.0,0.0
安中榛名,36.362579,138.849396,1,3.2,5.5,7000.0,10000.0,88.0,7.0,28.0,1.0,4.0,1.0,1.0,3.0,0.0,60.0,86.0,2800.0,87.0,42.0,12.0,0.0
軽井沢,36.34484,138.63129,2,3.2,5.7,4700.0,33000.0,58.0,11.0,55.0,5.0,3.0,2.0,3.0,3.0,1.0,60.0,86.0,8900.0,86.0,47.0,4.0,0.0
佐久平,36.25716,138.44464,1,3.2,5.7,4000.0,2100.0,65.0,5.0,34.0,1.0,2.0,2.0,2.0,3.0,0.0,40.0,87.0,9300.0,89.0,50.1,9.0,0.0
上田,36.40668,138.24974,3,3.2,5.1,1100.0,90000.0,78.0,15.0,78.0,8.0,4.0,6.0,3.0,2.0,3.0,30.0,95.0,13400.0,80.0,56.0,20.0,0.0
長野,36.64477,138.18853,3,3.2,5.8,400.0,80000.0,86.0,17.0,66.0,9.0,4.0,4.0,3.0,1.0,2.0,40.0,94.0,700.0,83.0,61.1,16.0,0.0
飯山,36.84588,138.36548,3,3.2,5.5,500.0,72000.0,53.0,17.0,67.0,7.0,4.0,2.0,3.0,2.0,2.0,30.0,91.0,12800.0,83.0,62.6,19.0,1.0
上越妙高,37.081376,138.248016,2,3.2,5.1,800.0,22000.0,80.0,9.0,42.0,5.0,2.0,3.0,3.0,1.0,1.0,40.0,97.0,13300.0,91.0,67.1,6.0,0.0
糸魚川,37.043306,137.861753,3,3.2,5.3,900.0,54000.0,90.0,13.0,83.0,8.0,3.0,4.0,2.0,1.0,2.0,40.0,96.0,7000.0,85.0,70.0,9.0,0.0
黒部宇奈月温泉,36.87039,137.48904,1,3.2,5.7,600.0,6300.0,87.0,4.0,21.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,98.0,10900.0,89.0,70.0,12.0,0.0
富山,36.70567,137.21316,4,3.2,5.7,600.0,123000.0,71.0,20.0,103.0,12.0,6.0,4.0,3.0,2.0,4.0,70.0,97.0,3500.0,78.0,68.1,18.0,0.0
新高岡,36.726967,137.01199,2,3.2,5.7,1200.0,28000.0,73.0,8.0,53.0,5.0,3.0,3.0,2.0,1.0,1.0,40.0,94.0,1200.0,90.0,67.0,6.0,0.0
金沢,36.57853,136.64845,3,3.2,5.6,1200.0,78000.0,71.0,19.0,75.0,9.0,5.0,4.0,3.0,2.0,2.0,40.0,89.0,12800.0,83.0,60.1,7.0,0.0
小松,36.41867,136.44584,1,3.2,5.2,1100.0,3900.0,90.0,5.0,25.0,2.0,1.0,2.0,2.0,1.0,0.0,40.0,92.0,6500.0,93.0,56.6,1.0,0.0
加賀温泉,36.320388,136.3505,1,3.2,5.2,1200.0,9700.0,87.0,9.0,34.0,2.0,1.0,2.0,2.0,1.0,0.0,40.0,93.0,10100.0,93.0,56.3,4.0,0.0
芦原温泉,36.214602,136.235057,3,3.2,5.2,2200.0,103000.0,67.0,21.0,77.0,10.0,6.0,5.0,2.0,2.0,3.0,50.0,90.0,8800.0,80.0,55.7,12.0,0.0
福井,36.06043,136.21916,4,3.2,5.4,3100.0,182000.0,74.0,26.0,107.0,15.0,8.0,8.0,2.0,3.0,5.0,90.0,84.0,5000.0,72.0,48.9,22.0,1.0
越前たけふ,35.895514,136.198905,1,3.2,5.6,4500.0,11000.0,73.0,4.0,16.0,2.0,3.0,1.0,1.0,3.0,0.0,40.0,92.0,8100.0,94.0,42.4,1.0,0.0
敦賀,35.64585,136.07383,4,3.2,5.2,5500.0,127000.0,53.0,26.0,106.0,12.0,8.0,6.0,3.0,3.0,4.0,120.0,83.0,17300.0,76.0,41.7,23.0,1.0
上毛高原,36.693165,138.977597,1,3.2,5.7,4800.0,10000.0,84.0,6.0,29.0,1.0,2.0,1.0,2.0,3.0,0.0,50.0,93.0,10800.0,90.0,46.4,0.0,0.0
越後湯沢,36.9309,138.81895,2,3.2,5.3,2100.0,38000.0,63.0,12.0,57.0,4.0,2.0,2.0,2.0,2.0,1.0,30.0,93.0,13400.0,85.0,49.4,16.0,1.0
浦佐,37.167224,138.922841,2,3.2,5.5,800.0,31000.0,63.0,11.0,55.0,6.0,2.0,2.0,3.0,2.0,1.0,20.0,93.0,16700.0,91.0,56.8,13.0,0.0
長岡,37.44788,138.85156,4,3.2,5.1,700.0,149000.0,62.0,16.0,95.0,14.0,7.0,6.0,3.0,2.0,4.0,40.0,92.0,14300.0,76.0,62.9,17.0,0.0
燕三条,37.66897,138.87999,2,3.2,5.6,800.0,36000.0,85.0,9.0,46.0,6.0,2.0,3.0,2.0,2.0,1.0,40.0,95.0,3500.0,88.0,68.4,7.0,0.0
新潟,37.91327,139.06184,5,3.2,5.3,700.0,164000.0,88.0,18.0,120.0,15.0,6.0,10.0,3.0,1.0,5.0,50.0,95.0,19500.0,73.0,70.0,17.0,1.0
高畑,35.15538,136.83129,1,11.4,19.4,17300.0,7200.0,59.0,19.0,100.0,2.0,8.0,6.0,2.0,8.0,0.0,240.0,74.0,23100.0,88.0,8.6,86.0,3.0
八田,35.16011,136.84369,2,11.5,19.1,16800.0,42000.0,88.0,21.0,143.0,6.0,8.0,8.0,3.0,8.0,1.0,250.0,70.0,15600.0,83.0,5.7,94.0,3.0
岩塚,35.15768,136.85812,1,10.9,19.1,16900.0,5800.0,66.0,26.0,111.0,3.0,6.0,5.0,1.0,7.0,0.0,210.0,72.0,18700.0,92.0,7.8,85.0,3.0
中村公園,35.16303,136.8691,1,11.5,19.5,17900.0,12000.0,77.0,29.0,122.0,3.0,7.0,7.0,1.0,9.0,0.0,250.0,73.0,17300.0,85.0,7.1,86.0,2.0
中村日赤,35.16522,136.87768,1,11.2,19.7,17900.0,15000.0,59.0,22.0,115.0,1.0,8.0,8.0,1.0,8.0,0.0,220.0,73.0,13000.0,89.0,3.7,95.0,4.0
本陣,35.16544,136.88665,1,11.5,20.1,17700.0,5300.0,61.0,29.0,116.0,1.0,7.0,6.0,1.0,9.0,0.0,240.0,73.0,24500.0,87.0,8.4,104.0,3.0
亀島,35.1668,136.89532,1,11.3,20.3,18100.0,12000.0,57.0,31.0,117.0,1.0,8.0,6.0,2.0,8.0,0.0,220.0,75.0,25400.0,90.0,6.7,93.0,3.0
伏見,35.16599,136.90596,2,12.3,19.8,17500.0,43000.0,60.0,26.0,139.0,6.0,9.0,9.0,2.0,9.0,1.0,240.0,75.0,17500.0,85.0,2.9,106.0,3.0
栄,35.16939,136.90774,3,12.4,19.8,17800.0,96000.0,69.0,40.0,171.0,9.0,11.0,11.0,2.0,8.0,3.0,260.0,69.0,23200.0,77.0,8.2,105.0,4.0
新栄町,35.16828,136.92044,2,12.0,19.9,17400.0,38000.0,79.0,25.0,146.0,6.0,8.0,8.0,3.0,8.0,1.0,260.0,74.0,10900.0,85.0,3.5,106.0,4.0
千種,35.16847,136.92968,3,12.1,21.2,17600.0,61000.0,86.0,31.0,162.0,7.0,8.0,11.0,3.0,8.0,2.0,250.0,68.0,10500.0,80.0,7.5,99.0,4.0
今池,35.16397,136.93973,2,11.8,20.6,17200.0,36000.0,86.0,19.0,131.0,6.0,7.0,8.0,2.0,7.0,1.0,220.0,71.0,12200.0,89.0,5.2,90.0,4.0
池下,35.16397,136.95248,1,11.0,19.1,17700.0,13000.0,52.0,29.0,114.0,3.0,7.0,6.0,2.0,8.0,0.0,220.0,70.0,26800.0,86.0,10.0,89.0,2.0
覚王山,35.16384,136.96101,1,11.0,18.3,17600.0,8900.0,66.0,26.0,103.0,3.0,8.0,8.0,1.0,9.0,0.0,210.0,78.0,26600.0,87.0,8.5,85.0,2.0
本山,35.16357,136.97028,3,11.8,20.9,17100.0,68000.0,50.0,37.0,168.0,7.0,8.0,9.0,2.0,8.0,2.0,250.0,74.0,12200.0,83.0,9.3,83.0,2.0
東山公園,35.16353,136.98132,1,11.3,19.8,17300.0,13000.0,51.0,21.0,115.0,3.0,8.0,5.0,1.0,7.0,0.0,220.0,73.0,23400.0,86.0,7.8,76.0,3.0
星ヶ丘,35.16292,136.99182,2,11.4,20.3,16800.0,51000.0,80.0,21.0,121.0,5.0,9.0,6.0,2.0,8.0,1.0,210.0,75.0,12400.0,83.0,5.7,75.0,3.0
一社,35.17073,137.00633,1,10.3,16.7,16700.0,4100.0,63.0,22.0,112.0,1.0,7.0,9.0,1.0,7.0,0.0,230.0,77.0,16300.0,92.0,8.4,73.0,2.0
上社,35.17556,137.01405,1,10.4,17.0,16600.0,8700.0,80.0,20.0,104.0,2.0,7.0,5.0,2.0,8.0,0.0,220.0,71.0,25800.0,89.0,7.4,62.0,3.0
本郷,35.17764,137.02646,2,10.5,16.9,16700.0,23000.0,70.0,35.0,129.0,3.0,7.0,10.0,3.0,8.0,1.0,210.0,77.0,20600.0,84.0,8.8,70.0,2.0
東別院,35.15582,136.90094,1,11.5,20.1,18200.0,13000.0,73.0,28.0,117.0,2.0,7.0,10.0,2.0,8.0,0.0,240.0,70.0,13500.0,90.0,5.6,93.0,3.0
上前津,35.15569,136.91068,2,11.8,20.4,17900.0,35000.0,66.0,25.0,142.0,4.0,9.0,6.0,2.0,8.0,1.0,260.0,74.0,25500.0,85.0,4.1,105.0,3.0
矢場町,35.16039,136.91298,1,11.4,18.7,17800.0,12000.0,66.0,19.0,110.0,3.0,8.0,4.0,1.0,8.0,0.0,240.0,75.0,24100.0,86.0,8.2,92.0,3.0
久屋大通,35.17364,136.90856,2,12.2,21.6,17600.0,42000.0,85.0,30.0,140.0,4.0,9.0,8.0,3.0,9.0,1.0,240.0,70.0,11300.0,88.0,5.4,101.0,3.0
市役所,35.18106,136.90652,1,11.9,19.8,17900.0,8000.0,67.0,21.0,123.0,1.0,7.0,9.0,1.0,8.0,0.0,250.0,74.0,15900.0,90.0,3.8,104.0,4.0
名城公園,35.1881,136.90542,1,11.8,19.2,18100.0,8300.0,88.0,26.0,115.0,2.0,8.0,6.0,2.0,9.0,0.0,220.0,74.0,12900.0,90.0,6.0,94.0,3.0
志賀本通,35.196288,136.921239,1,11.1,18.4,17800.0,4300.0,90.0,31.0,116.0,2.0,7.0,7.0,2.0,8.0,0.0,220.0,74.0,27300.0,92.0,7.5,97.0,4.0
平安通,35.197226,136.929755,2,11.7,19.4,17100.0,42000.0,77.0,36.0,141.0,6.0,9.0,10.0,3.0,8.0,1.0,260.0,70.0,15400.0,88.0,6.4,105.0,3.0
大曽根,35.19323,136.93198,3,12.4,20.9,17900.0,75000.0,66.0,25.0,172.0,10.0,10.0,9.0,3.0,9.0,2.0,280.0,71.0,12700.0,83.0,4.3,103.0,4.0
ナゴヤドーム前矢田,35.18608,136.94013,2,11.8,19.6,17100.0,32000.0,50.0,30.0,138.0,6.0,8.0,9.0,3.0,7.0,1.0,230.0,69.0,17500.0,84.0,5.7,103.0,3.0
砂田橋,35.1791,136.94288,1,11.3,19.1,17500.0,11000.0,60.0,30.0,112.0,2.0,8.0,4.0,1.0,9.0,0.0,250.0,73.0,21000.0,89.0,4.4,98.0,4.0
茶屋ヶ坂,35.17191,136.94427,1,11.5,20.0,17600.0,11000.0,79.0,31.0,120.0,1.0,7.0,5.0,2.0,8.0,0.0,230.0,73.0,21200.0,91.0,5.1,89.0,3.0
八事日赤,35.13961,136.96106,1,11.0,17.7,17300.0,8800.0,71.0,31.0,119.0,2.0,8.0,10.0,2.0,8.0,0.0,250.0,77.0,14600.0,89.0,8.1,88.0,3.0
八事,35.13176,136.95848,2,11.1,19.6,17500.0,25000.0,61.0,28.0,137.0,5.0,8.0,9.0,3.0,9.0,1.0,240.0,76.0,9100.0,87.0,9.8,78.0,2.0
総合リハビリセンター,35.12776,136.95927,1,10.7,17.3,17400.0,5400.0,62.0,22.0,101.0,2.0,7.0,8.0,1.0,8.0,0.0,220.0,75.0,24800.0,91.0,5.2,71.0,3.0
瑞穂運動場西,35.12093,136.9525,1,11.3,18.2,17000.0,15000.0,60.0,18.0,110.0,3.0,7.0,4.0,1.0,7.0,0.0,230.0,73.0,11600.0,91.0,8.2,72.0,2.0
新瑞橋,35.12106,136.94032,2,11.3,19.0,16700.0,49000.0,61.0,25.0,133.0,6.0,9.0,6.0,2.0,7.0,1.0,220.0,75.0,12400.0,82.0,9.9,78.0,2.0
堀田,35.11936,136.92379,2,11.5,20.3,16800.0,50000.0,66.0,28.0,142.0,7.0,9.0,12.0,2.0,8.0,1.0,250.0,72.0,14400.0,87.0,9.6,90.0,4.0
伝馬町,35.11613,136.90879,1,10.8,18.0,16900.0,14000.0,54.0,19.0,114.0,1.0,7.0,5.0,2.0,7.0,0.0,240.0,76.0,20400.0,87.0,7.7,85.0,2.0
神宮西,35.13138,136.89648,1,11.2,18.7,17200.0,6200.0,50.0,29.0,116.0,3.0,6.0,8.0,1.0,8.0,0.0,210.0,74.0,17300.0,90.0,4.4,83.0,3.0
西高蔵,35.13922,136.88935,1,11.1,19.0,17700.0,13000.0,54.0,23.0,107.0,3.0,8.0,4.0,1.0,9.0,0.0,230.0,74.0,14100.0,91.0,6.0,89.0,2.0
金山,35.14278,136.89329,7,13.5,21.9,17900.0,128000.0,51.0,66.0,270.0,20.0,11.0,15.0,3.0,9.0,5.0,300.0,65.0,21700.0,76.0,8.9,121.0,4.0
伊奈,34.802456,137.355045,1,5.4,9.6,10300.0,8500.0,87.0,4.0,22.0,3.0,5.0,1.0,2.0,5.0,0.0,130.0,84.0,9500.0,94.0,30.3,5.0,0.0
